date,app,platform,network,cdn,geography,stream_type,vst_p50,vst_p95,rebuffer_ratio,rebuffer_rate,vsf,ebvs,avg_rendered_bitrate,downshift_frequency,total_watch_time,avg_session_duration,dau,wau,mau,content_completion_25,content_completion_50,content_completion_75,content_completion_100,browse_to_play,ad_fill_rate,ad_start_failure,vcr_ads,ad_pod_dropoff,churn_rate,arpu,cdn_cache_hit_ratio,manifest_fetch_latency,ttfb,volume
2022-01-07,App_B,Desktop Web,Verizon,AWS CloudFront,Region,VOD Series,1.67,4.06,1.92,0.86,1.5,2.28,5.02,1.69,4050,26.8,8058,38589,92717,81.6,65.5,47.8,34.1,51.1,85.5,1.8,68.9,10.9,4.74,3.31,88.9,250,163,12074
2022-01-08,App_A,Android TV,Wi-Fi,Fastly,Country,FAST linear,1.71,4.35,2.06,0.66,1.36,1.88,4.96,1.66,5403,27.1,8615,41496,102857,85.1,68.4,46.9,33,58.4,82.9,1.79,68.7,8.8,4.48,3.14,90.2,259,138,13199
2022-01-08,App_B,iOS,Wi-Fi,AWS CloudFront,Metro,FAST linear,1.88,4.67,2.04,0.81,1.3,2.03,4.07,1.72,4817,23.8,7584,36053,78650,82,67.2,46.3,34.3,51.4,85.5,1.47,66.3,10.1,4.85,3.14,91.4,270,199,11402
2022-01-09,App_A,WebOS,T-Mobile,Fastly,Country,VOD Movies,1.61,3.79,1.53,0.63,1.34,1.96,4.65,1.58,6033,25.3,10001,48314,114755,80.5,64.4,49,34.3,53.6,81.8,1.62,71.5,8.9,4.52,3.4,90.9,221,175,12711
2022-01-09,App_B,Android TV,Airtel,Cloudflare,Region,VOD Movies,1.96,4.38,1.68,0.69,1.58,2.36,4.02,1.65,4866,28,8283,40159,83911,81,63.4,46.1,33.3,51.5,87.3,1.47,69.6,10.7,5.79,3.1,91.8,267,171,12272
2022-01-10,App_A,FireTV,Airtel,Fastly,Country,VOD Series,1.61,3.29,1.67,0.77,1.2,2.38,4.37,2.25,5094,29.4,9364,44484,120973,81,62.3,50.5,36.1,52.8,82.8,1.47,71.2,8.5,5.6,3.35,88.8,214,157,13855
2022-01-10,App_B,WebOS,T-Mobile,Akamai,Country,Live Sports/Events,1.94,4.44,2.13,0.99,1.31,1.94,5.04,2.04,3948,28.3,8411,40668,104105,85.2,68.7,48.2,30.7,50.6,85.5,1.71,69.9,9.2,5.52,3.07,89.7,250,198,13020
2022-01-11,App_A,FireTV,Verizon,Cloudflare,Metro,VOD Series,1.39,3.71,1.72,0.82,1.14,2.05,4.49,1.73,4636,28.5,10073,48643,121127,82.2,67,46.7,33.6,56.3,86.1,1.86,73.8,9.4,5,3.49,88.3,207,161,14780
2022-01-11,App_B,Android,T-Mobile,Akamai,Country,Live Sports/Events,1.72,3.62,1.73,0.78,1.75,1.84,4.54,2.39,4818,28.3,7426,35375,78848,82.3,64.8,52,34.2,56.3,86.9,1.53,64.9,9.7,5.92,3.06,88.3,222,156,9483
2022-01-12,App_A,FireTV,T-Mobile,Cloudflare,Metro,Live Sports/Events,1.81,3.82,2.07,0.77,1.44,2.22,5.17,1.98,4915,28.4,9754,47229,118391,83.1,64.1,46.8,36.4,57.8,84.4,1.85,70.8,8.8,4.49,3.55,89.1,191,189,14653
2022-01-12,App_B,Tizen,AT&T,Fastly,Region,Live Sports/Events,1.85,4.46,1.67,0.7,1.66,2.53,4.46,2.41,4201,26,7895,37914,92736,83.4,64.9,48,33.8,54.5,85.1,1.79,66.6,8.8,5.23,3.05,91.2,250,177,12299
2022-01-13,App_A,Desktop Web,Jio,Akamai,Metro,FAST linear,1.5,3.35,1.74,0.82,1.31,2.32,4.31,1.51,5845,28.2,9508,45357,108102,85.1,63.9,50.6,36.4,53.2,82.9,1.44,69,9.9,4.73,3.32,89.3,258,137,15014
2022-01-13,App_B,Android TV,Cellular 5G,Cloudflare,Country,Live Sports/Events,1.81,4.58,2.26,0.82,1.44,2.05,4.61,1.73,5295,24.4,8372,40390,104094,82.4,64.1,49.6,32.3,51.1,85.5,1.93,66,9.4,5.07,3.34,89.6,264,157,10205
2022-01-14,App_A,Android TV,Broadband,Cloudflare,Country,VOD Series,1.69,3.6,1.81,0.71,1.26,1.97,4.99,1.68,4925,26.2,10304,49647,120106,80.6,68.1,50.2,32,55.3,85.5,1.45,72.8,9.7,5.2,3.29,90.3,232,161,13451
2022-01-14,App_B,iOS,Jio,Akamai,Country,VOD Series,1.55,3.77,1.89,0.96,1.47,2.73,5.03,2.2,4237,25,8430,40722,87256,84.7,62.7,51.8,31.9,56.4,84.7,1.97,64.7,8.3,5.99,3.44,90.3,271,195,13856
2022-01-15,App_A,iOS,Comcast Xfinity,Akamai,Metro,VOD Series,1.42,3.46,1.83,0.77,1.21,2.04,4.66,1.81,6076,25.7,9945,47881,128769,82.1,65.6,51.4,35.7,57.4,88,1.71,70.1,7.6,4.88,3.59,91.8,225,139,17655
2022-01-15,App_B,WebOS,Jio,AWS CloudFront,Region,VOD Movies,1.83,3.93,2.36,0.71,1.72,2.4,4.94,1.65,4606,24.7,7691,37169,90005,84.1,67.1,48.8,33.4,50.6,88.4,1.42,67.4,8.5,5.05,3.05,91.2,275,201,12935
2022-01-16,App_A,Android,T-Mobile,Akamai,Metro,FAST linear,1.76,4.35,1.56,0.79,1.57,1.81,5.06,1.99,5705,25.3,9734,46647,103466,82.4,64.3,46.3,33.7,52.9,84.4,1.59,72.3,9,4.59,3.73,90.2,202,147,17058
2022-01-16,App_B,Android TV,Wi-Fi,Akamai,Metro,VOD Series,1.72,3.93,2.3,0.94,1.4,2.58,4.54,2.35,4076,28.4,8100,39029,81706,84.7,67.3,48.1,32.4,54.1,86.6,1.35,64,8.2,5.55,2.96,91.2,240,186,11375
2022-01-17,App_A,Desktop Web,AT&T,Cloudflare,Country,VOD Movies,1.65,3.47,2.15,0.63,1.12,2.43,4.55,2.19,6180,28.7,8917,43077,114480,83,64.2,51.2,33.9,56.6,85.8,1.68,71.8,8,5.33,3.56,90.9,216,152,13525
2022-01-17,App_B,Tizen,Verizon,Fastly,Region,FAST linear,1.69,4.24,1.78,0.93,1.2,2.68,4.93,2.14,5233,25.6,8006,38384,80685,81.4,63.4,50.9,31.5,55.8,83.8,1.46,67.9,8.3,5.49,3.14,91.7,238,146,11879
2022-01-18,App_A,Desktop Web,Cellular 4G,Akamai,Region,VOD Series,1.79,3.91,1.95,0.84,1.47,1.74,5.04,2.18,5001,26,10125,48677,113858,82.5,65.3,48.5,33.1,55.6,88.4,1.73,70.2,7.9,5.44,3.47,89.7,218,141,17258
2022-01-18,App_B,Android,Cellular 4G,Fastly,Country,FAST linear,1.68,4.42,2.38,0.92,1.27,2.28,4.04,2.06,5186,25.1,8569,41501,96942,85.5,64.5,49.6,33.5,56,85.2,1.56,67.5,10,5.99,3.29,91,245,183,12671
2022-01-19,App_A,Android,Wi-Fi,Fastly,Metro,Live Sports/Events,1.54,3.45,1.95,0.77,1.38,2.21,4.87,1.94,6183,30.1,10482,49843,109597,84.2,62.5,49.1,32,58.9,87.4,1.55,69.5,8.3,4.5,3.38,90.6,254,184,16981
2022-01-19,App_B,Desktop Web,Airtel,AWS CloudFront,Region,FAST linear,1.54,4.18,2.33,0.83,1.54,2.4,4.13,1.62,5260,25.7,7683,36650,99596,85.1,67.2,49.1,31.5,51.7,82.1,1.42,67,8.9,4.78,3.48,88.5,207,155,12676
2022-01-20,App_A,Android,T-Mobile,Akamai,Metro,VOD Movies,1.54,3.69,2.07,0.86,1.34,1.94,5.24,2.09,4882,25.6,10121,48885,106283,83.9,62.7,46.3,34.6,55.9,87.3,1.45,67.8,8.7,5.52,3.28,89.9,236,145,17206
2022-01-20,App_B,Tizen,Broadband,AWS CloudFront,Country,FAST linear,1.62,4.57,2.25,0.69,1.75,2.48,4.18,2.41,4522,26.5,8067,38602,97732,83.7,62.6,51.2,33.7,56.1,86.1,1.69,67.3,10.2,4.71,3.45,90.4,265,195,11961
2022-01-21,App_A,iOS,Wi-Fi,Cloudflare,Region,VOD Movies,1.47,3.97,2.13,0.74,1.23,2.15,5.07,2.01,5481,29.3,9337,44697,110580,83.7,66.8,48.6,35.3,56.2,84.2,1.38,74.1,10,4.43,3.49,88.3,186,180,15290
2022-01-21,App_B,WebOS,Airtel,Akamai,Region,VOD Movies,1.88,3.97,1.77,0.91,1.43,2.56,4.47,1.72,4877,24.3,8092,38999,104989,84.9,66.7,48.1,30.4,50.6,81.8,1.73,64.8,10.3,5.82,3.45,91.3,270,197,10048
2022-01-22,App_A,WebOS,Verizon,Cloudflare,Metro,VOD Movies,1.49,4.27,2.19,0.65,1.55,2.13,5.17,2.1,6366,31.2,9267,44224,104878,84.9,68.2,51.9,31.9,55.5,88.2,1.44,72.2,7.7,4.86,3.46,89.7,236,185,13700
2022-01-22,App_B,iOS,Wi-Fi,AWS CloudFront,Country,VOD Series,1.7,3.49,1.79,0.74,1.32,2.63,4.58,1.89,5001,29.4,8326,40325,90534,81.4,63.4,47.2,33.7,51.6,87.3,1.67,66,9.6,4.93,3.21,89.5,197,179,10136
2022-01-23,App_A,WebOS,Cellular 4G,AWS CloudFront,Metro,Live Sports/Events,1.46,4.25,2.1,0.64,1.22,2.43,4.34,1.63,5590,27.9,9992,48361,127845,80.8,67.1,50.3,34.6,58.3,86.9,1.62,72.8,9,4.65,3.55,91.9,197,173,13202
2022-01-23,App_B,Android TV,Wi-Fi,AWS CloudFront,Country,Live Sports/Events,1.63,3.49,2.26,0.7,1.71,1.88,4.21,1.71,5044,27.6,9088,43594,93705,84.8,67.9,48.3,34.4,56.6,87.6,1.98,65.8,8.8,4.82,3.37,91.4,234,176,15367
2022-01-24,App_A,FireTV,AT&T,Cloudflare,Region,Live Sports/Events,1.43,4.02,1.77,0.65,1.6,1.83,4.35,1.78,6346,30.9,10281,49299,120727,82.7,68.6,48.8,34.6,58.1,84.4,1.46,73.6,9.9,4.72,3.65,90.4,193,137,13440
2022-01-24,App_B,WebOS,Cellular 5G,Akamai,Region,FAST linear,1.93,4.34,2.11,0.92,1.6,2.59,4.52,1.71,4713,24.8,8122,38938,90429,85.4,62.4,46.3,32.9,54.1,87.2,1.5,68.7,9.2,4.96,3.42,91.3,234,177,9847
2022-01-25,App_A,FireTV,AT&T,Cloudflare,Metro,Live Sports/Events,1.5,4.24,1.95,0.74,1.49,2.11,5.01,1.83,6369,27.6,9560,45830,112044,85.8,64.2,48.9,32,58,81.9,1.7,70.3,9.1,5.25,3.61,91.4,235,160,14261
2022-01-25,App_B,Android TV,Airtel,AWS CloudFront,Country,Live Sports/Events,1.69,3.47,2.27,0.99,1.43,2.35,4.57,1.81,4513,27.1,8702,41909,109282,82.1,65.4,47.9,30.6,53.8,82,1.66,66.9,9,5.9,2.99,90.3,263,196,12915
2022-01-26,App_A,FireTV,Comcast Xfinity,Cloudflare,Metro,FAST linear,1.51,3.89,1.65,0.8,1.15,1.84,4.46,1.71,5056,31.2,9626,45778,96492,81,64.9,49.8,32.3,54.3,86.4,1.52,71.2,8.3,4.55,3.34,91.2,237,162,13435
2022-01-26,App_B,Android TV,Verizon,AWS CloudFront,Country,FAST linear,1.47,4.57,2.28,0.93,1.24,2.18,5.02,1.8,4994,30.1,8926,42898,89819,82,66.6,49.3,31.8,56.7,82.1,1.68,65.1,10.4,5.63,3.21,90.7,200,182,13103
2022-01-27,App_A,WebOS,Verizon,Fastly,Region,VOD Series,1.81,4,2.07,0.76,1.13,1.72,4.32,1.9,5308,31.7,9971,48243,106794,84.3,63.6,47.3,34.3,56.4,87.5,1.81,69.4,7.8,4.57,3.56,90.5,213,171,16472
2022-01-27,App_B,Apple TV,Airtel,Akamai,Metro,VOD Series,1.8,3.85,2.3,0.94,1.26,2.34,4.06,1.95,4198,26.3,9051,43659,113089,83.7,65.1,49.4,30.4,53.4,84.2,1.56,68.9,10.7,5.59,3.01,91.7,237,147,15321
2022-01-28,App_A,iOS,Jio,AWS CloudFront,Metro,Live Sports/Events,1.65,3.32,2.25,0.63,1.43,2.5,5.36,1.97,4890,28.9,9642,46580,97060,80,64.7,46.6,33,55,84,1.35,68.6,9.5,5.26,3.31,91.4,253,174,12927
2022-01-28,App_B,Tizen,Airtel,AWS CloudFront,Country,VOD Movies,1.72,3.99,1.78,0.9,1.24,2.45,4.64,2.03,5355,28,9176,44447,95089,83.7,67.9,51,33.2,55.1,85.1,1.89,69.4,8.4,4.81,3.46,88.6,220,152,13739
2022-01-29,App_A,iOS,Wi-Fi,Cloudflare,Metro,VOD Series,1.7,3.24,1.65,0.88,1.4,2.28,4.26,1.75,5336,30,9670,46315,104129,82.5,68.9,48.2,33.1,58.1,85,1.43,68.1,8.4,4.51,3.53,89.3,211,176,13953
2022-01-29,App_B,Android TV,Broadband,Akamai,Country,FAST linear,1.87,4.58,1.73,0.7,1.63,1.85,4.97,2.18,5492,27.8,9010,43417,112752,80.4,66.6,51.1,33.6,56.2,82,1.85,67.6,10.9,4.95,3.42,89.5,259,179,14012
2022-01-30,App_A,WebOS,Jio,AWS CloudFront,Metro,VOD Movies,1.69,3.59,1.51,0.76,1.38,2.28,4.98,2.12,6443,27.5,10234,49443,121938,83.1,68.1,49.7,32.5,57.2,82.6,1.54,68.9,8.9,5.39,3.19,91.9,195,180,13739
2022-01-30,App_B,FireTV,Broadband,AWS CloudFront,Country,VOD Series,1.59,3.74,2.35,0.98,1.54,2.68,4.37,1.87,4827,28.1,8295,40032,83336,80.4,68.7,46.8,30.4,54.3,83.5,1.89,70.6,10.1,5.17,3.25,91.6,229,163,12434
2022-01-31,App_A,Apple TV,Jio,Fastly,Region,Live Sports/Events,1.82,3.48,1.86,0.77,1.19,2.27,4.48,2.16,6258,28.6,10159,49019,118148,80.8,63.7,51.9,34,59,86.6,1.33,69.1,8.2,5.28,3.26,88.6,217,139,12816
2022-01-31,App_B,FireTV,Airtel,Cloudflare,Metro,Live Sports/Events,1.52,4.64,1.76,0.87,1.61,2.62,4.26,2.24,5451,28.6,8866,42911,91580,80.6,65,47.8,34,52.7,88.5,1.92,64.2,10.1,5.39,3.12,90.5,251,157,11425
2022-02-01,App_A,iOS,Comcast Xfinity,Fastly,Country,VOD Movies,1.65,4.11,1.63,0.82,1.1,1.76,5.1,1.72,6600,31.6,9541,45379,112214,79.6,68.9,49.1,32.8,55,84.2,1.66,72.4,9.5,4.97,3.13,89.7,183,149,14951
2022-02-01,App_B,Apple TV,AT&T,Cloudflare,Country,FAST linear,1.83,4.25,2.3,0.95,1.63,1.84,4.93,1.97,4334,25.6,8112,38698,88158,86.1,65.3,50.3,31.7,55.6,85.9,1.62,67,10.1,5.62,3.19,91.9,207,200,13777
2022-02-02,App_A,WebOS,Cellular 5G,Akamai,Country,Live Sports/Events,1.67,3.22,1.62,0.62,1.58,2.53,4.37,1.78,5754,27.6,9797,47513,125731,83.7,67.9,46.4,34.6,55.5,82.1,1.73,71.8,8.9,4.41,3.49,90.6,227,160,16272
2022-02-02,App_B,iOS,Comcast Xfinity,AWS CloudFront,Metro,Live Sports/Events,1.54,3.85,1.66,0.85,1.19,2.57,4.69,2.24,4650,26.5,8854,42489,91460,80.5,65.6,49.2,31.4,54.9,84.1,1.36,70.5,10.6,4.87,3.13,91.5,230,197,12267
2022-02-03,App_A,iOS,Jio,Fastly,Country,VOD Movies,1.77,3.3,1.8,0.82,1.56,1.75,4.87,1.59,5155,30.5,10040,48621,129224,79.9,63.4,46.4,33.8,55.5,82.5,1.8,67.6,10.1,4.51,3.31,90.9,212,158,14444
2022-02-03,App_B,Tizen,AT&T,AWS CloudFront,Region,Live Sports/Events,1.78,3.56,1.97,0.78,1.45,2.24,4.36,1.85,4546,27.5,8234,39718,97652,85.8,67.2,51.6,32.2,54.8,85.7,1.57,69,8.7,5.78,3.48,90.6,266,178,13758
2022-02-04,App_A,Android TV,Cellular 4G,AWS CloudFront,Country,Live Sports/Events,1.47,3.91,1.65,0.73,1.47,1.73,4.68,1.74,5887,27.5,9815,46833,121717,80.2,67.8,52.2,36.4,58.6,85.9,1.76,67.9,8.4,4.47,3.49,90.1,202,175,14921
2022-02-04,App_B,Android TV,AT&T,Akamai,Region,Live Sports/Events,1.85,4.53,1.72,0.71,1.32,1.92,5.05,2.28,4997,30.4,9176,43855,106108,84.7,64.6,51.5,30.7,53.3,84.6,1.34,66.5,8,5.65,3.41,91.3,261,152,15368
2022-02-05,App_A,WebOS,Verizon,Fastly,Metro,VOD Movies,1.81,3.77,2.18,0.92,1.15,2.41,5.03,1.63,5349,26.8,10335,49980,127825,81.8,63,48.3,36,57.9,83.8,1.32,69.6,9.1,4.41,3.21,89.5,223,189,12877
2022-02-05,App_B,WebOS,AT&T,Akamai,Metro,VOD Movies,1.88,4.6,2.1,0.91,1.68,2.7,4.41,2.33,5731,29.6,9480,45308,118057,85.2,64.9,49,33.1,52.8,84.3,1.93,65.2,8.2,5.22,3.26,89.4,271,158,15071
2022-02-06,App_A,Desktop Web,Verizon,Cloudflare,Metro,Live Sports/Events,1.8,3.44,2.23,0.87,1.24,2.25,4.62,2.24,5018,27.4,9518,45783,99136,85.1,68.9,51.1,36.3,54.2,88.7,1.74,72.4,8.2,5.43,3.46,88.9,252,174,11701
2022-02-06,App_B,Desktop Web,Jio,Akamai,Metro,FAST linear,1.45,3.87,2.17,0.89,1.46,2,4.94,1.93,5456,30.5,8374,40160,84915,84.2,64.4,48.8,34.8,55.8,82.6,1.6,66.9,10.8,4.81,3.22,90.3,267,150,14882
2022-02-07,App_A,Android,AT&T,Akamai,Metro,VOD Series,1.71,4.12,1.52,0.87,1.34,1.78,4.84,1.61,6193,30.2,9972,47800,127902,80.9,68.4,51,34.7,55.1,83.2,1.36,71.7,9.8,4.99,3.46,89.8,237,158,12945
2022-02-07,App_B,WebOS,Airtel,AWS CloudFront,Country,VOD Movies,1.53,3.97,1.7,0.91,1.44,2.22,4.8,2.22,5635,25.7,9490,45335,115377,83.3,66,52.1,30.8,55.9,83.3,1.73,68.4,9,4.9,3.09,88.9,259,148,14885
2022-02-08,App_A,Desktop Web,AT&T,AWS CloudFront,Region,VOD Series,1.41,3.97,1.76,0.72,1.43,1.9,4.9,1.87,6306,28.6,10375,49386,116548,85.3,68,47.8,32,55.9,82,1.71,68.7,7.6,4.61,3.53,91.2,184,140,12920
2022-02-08,App_B,Tizen,Broadband,Akamai,Metro,Live Sports/Events,1.45,3.62,2.06,0.94,1.5,2.49,4.6,2.28,4326,27,8376,39894,91739,84.9,62.8,51.3,34.7,51.5,88.1,1.89,69.8,8.4,5.1,3.62,90.7,219,169,12574
2022-02-09,App_A,iOS,Verizon,AWS CloudFront,Country,VOD Series,1.58,3.8,2.15,0.72,1.34,2.06,4.85,1.76,5631,31,9941,47241,121205,79.8,68.9,49.3,33.1,54.8,85.5,1.3,71.9,8.6,5.55,3.32,88.7,232,187,14777
2022-02-09,App_B,Android TV,Cellular 4G,Akamai,Country,VOD Series,1.86,4.47,1.84,0.81,1.72,2.17,4.51,2.35,4986,30.2,8311,39736,94254,84.8,65.4,47.3,32.2,51.9,84,1.56,65.2,10.1,5.79,3.26,90,203,160,11075
2022-02-10,App_A,Apple TV,Jio,Cloudflare,Country,Live Sports/Events,1.65,4.24,1.82,0.81,1.43,2.39,5.17,1.92,5633,28.3,10519,50440,120535,86.1,69,47.8,35.4,53.2,88.7,1.56,68.5,7.9,4.77,3.17,89.8,218,169,12741
2022-02-10,App_B,FireTV,Airtel,Akamai,Country,Live Sports/Events,1.6,3.68,2.19,0.94,1.56,2.7,4.37,2.25,5090,28.7,8427,40830,98370,84.8,65.1,51.5,33.6,51.6,84.3,1.92,64.9,9.2,5.52,3.03,89,212,160,11339
2022-02-11,App_A,iOS,Broadband,Cloudflare,Country,VOD Series,1.81,3.71,1.64,0.81,1.3,1.83,4.5,1.66,5181,30.4,9681,46818,116552,80.9,68.1,46.9,34.2,55.5,82,1.31,73.2,8.1,4.56,3.5,89.4,221,190,14937
2022-02-11,App_B,iOS,T-Mobile,AWS CloudFront,Country,FAST linear,1.62,4.17,2.36,0.79,1.56,2.59,4.45,1.95,4558,29.5,9166,43632,93681,79.8,65.2,49.4,34.3,53.3,88.2,1.69,69.7,8.5,5.68,3.4,88.8,217,190,11095
2022-02-12,App_A,Android,Airtel,Cloudflare,Country,VOD Series,1.35,4,1.84,0.91,1.47,2.29,4.54,2.16,6601,31.8,10031,48470,127122,86,67.9,48,34.9,58.4,85.8,1.6,73.9,7.8,4.41,3.57,91.1,255,170,17971
2022-02-12,App_B,Tizen,AT&T,Fastly,Country,FAST linear,1.56,4.09,1.96,0.72,1.2,2.24,4.98,1.67,5806,30.3,9270,44890,105593,81,65.6,47.2,31.4,56.7,83.7,1.51,69.3,10.5,4.72,3.24,88.6,257,146,13596
2022-02-13,App_A,Android,T-Mobile,AWS CloudFront,Region,VOD Series,1.58,3.91,1.7,0.82,1.41,1.88,4.84,1.94,5505,29.8,11156,53319,132643,83.3,68.5,49.9,35.5,57.4,83.9,1.48,67.4,8.6,4.95,3.38,89.9,205,152,18443
2022-02-13,App_B,iOS,T-Mobile,AWS CloudFront,Region,VOD Movies,1.67,4.21,1.66,0.83,1.36,2.47,5.14,2.16,4679,27.1,8992,43553,101474,82.9,63.3,51.4,31,53.4,85.3,1.66,69.1,10.3,4.79,3.54,89.9,276,169,11329
2022-02-14,App_A,Desktop Web,Comcast Xfinity,Akamai,Country,Live Sports/Events,1.74,4.16,1.59,0.72,1.43,2.43,4.62,1.59,5727,28.9,10676,50922,109465,86.1,66.7,49.3,33.2,54.5,87.7,1.49,70.3,9.9,4.89,3.42,88.9,215,173,16748
2022-02-14,App_B,Apple TV,Comcast Xfinity,AWS CloudFront,Country,Live Sports/Events,1.52,4.42,2.08,0.73,1.27,2.67,4.38,1.64,5431,28.6,8728,41774,111985,81.2,64.4,48.8,34.6,53.4,87.4,1.68,66.6,8.9,5.45,3.44,88.9,223,181,11608
2022-02-15,App_A,Android TV,Cellular 5G,Akamai,Region,VOD Movies,1.74,3.39,1.89,0.86,1.46,1.73,4.34,1.88,5852,31.6,10436,49781,111908,85.1,64.1,51.1,32.2,59.5,82.8,1.35,71.1,8.9,4.91,3.63,91.4,224,163,15758
2022-02-15,App_B,Tizen,Verizon,Akamai,Country,FAST linear,1.88,3.99,2.34,0.8,1.71,2.14,4.59,2.33,4529,29.8,8403,40193,101217,83.2,68.1,50.9,31.9,53.5,87.4,1.63,66.2,8.6,5.45,3.44,90,266,149,11940
2022-02-16,App_A,Android TV,Airtel,Akamai,Region,VOD Series,1.72,3.66,1.92,0.74,1.2,2.5,4.81,1.69,5392,29.3,10844,52399,117884,82.1,67.2,50.3,34.6,57.4,86.5,1.4,68.8,9.5,4.82,3.58,88.6,219,139,16445
2022-02-16,App_B,Apple TV,Cellular 4G,Cloudflare,Country,VOD Series,1.47,3.49,1.64,0.92,1.35,2.68,4.11,2.2,4980,27.9,8446,40650,93197,82.3,65.6,49.9,34,54.1,84.4,1.74,64.5,9.4,5.53,3.39,90.3,240,187,10706
2022-02-17,App_A,iOS,AT&T,Akamai,Country,VOD Movies,1.47,3.44,1.62,0.62,1.6,2.18,4.44,1.79,6068,33,10529,50666,126140,81.8,66.5,51.5,35.5,59.5,85.9,1.45,70.3,8.6,5.24,3.81,91.7,253,162,14651
2022-02-17,App_B,FireTV,Cellular 4G,Akamai,Country,VOD Series,1.63,3.65,1.62,0.92,1.59,2.27,4.7,2.13,4491,28.3,8875,42348,101685,84.7,65.7,49,34.7,51.7,87.7,1.34,69.8,10.7,5.62,3.1,90.5,267,162,12943
2022-02-18,App_A,FireTV,T-Mobile,AWS CloudFront,Region,VOD Series,1.68,4.14,1.52,0.63,1.4,2.37,5.05,2.16,6648,31.1,10175,48358,128501,83.5,66.4,50.3,33.2,55.3,88.3,1.72,71.5,8.6,5.24,3.23,89.5,254,188,13804
2022-02-18,App_B,Tizen,Cellular 4G,Akamai,Country,VOD Series,1.76,4.21,2.32,0.72,1.68,2.29,4.77,1.84,5843,30,8578,41101,90854,81.8,63.7,50.7,32.3,51.5,88.6,1.81,64.5,9.6,5.29,3.63,88.4,216,199,10665
2022-02-19,App_A,Android,Broadband,AWS CloudFront,Region,VOD Movies,1.41,3.84,1.65,0.88,1.57,2.3,4.39,1.87,5251,29.4,11118,53837,144347,85.4,64.2,46.7,35.5,54.8,86.7,1.46,69.6,7.8,5.38,3.58,90.7,183,143,17653
2022-02-19,App_B,Apple TV,Jio,Cloudflare,Region,VOD Movies,1.7,4.14,1.62,0.73,1.52,1.86,4.66,2.02,5367,28.6,8977,43038,116276,80.6,62.7,47.3,34.1,51.4,82.3,1.79,69.2,8.9,4.84,3.49,92,219,149,14372
2022-02-20,App_A,Desktop Web,Jio,Fastly,Metro,FAST linear,1.67,3.4,1.73,0.91,1.59,1.81,5.11,1.89,6587,31.3,10729,51361,137547,84.5,64.7,47.9,36.3,55.2,87.7,1.5,73.1,9.8,4.45,3.35,89.6,233,154,17315
2022-02-20,App_B,FireTV,Cellular 5G,Cloudflare,Metro,VOD Movies,1.64,4.34,1.7,0.81,1.44,2.71,4.97,2.13,5209,31.4,8462,40497,86122,83.8,66.8,48.9,33.5,54.9,86.8,1.44,70.9,8.4,4.84,3.56,90.9,269,146,12687
2022-02-21,App_A,iOS,T-Mobile,Akamai,Country,VOD Series,1.45,4.11,2.2,0.87,1.45,2.1,4.53,1.93,5838,30,11321,54271,115631,85,65.7,48.8,33.6,56.4,88.8,1.57,71.9,9.5,4.58,3.26,88.8,223,155,18761
2022-02-21,App_B,Tizen,Broadband,AWS CloudFront,Region,VOD Movies,1.54,3.95,1.87,0.71,1.2,1.96,5.18,2.14,4767,31.4,8919,42611,100205,81.9,64.5,50.7,34.4,56.7,84.3,1.57,68,8.5,5.8,3.01,89.5,210,145,12799
2022-02-22,App_A,iOS,Comcast Xfinity,AWS CloudFront,Country,Live Sports/Events,1.38,4,1.96,0.8,1.22,2.52,4.67,1.99,5130,31,11098,52862,124823,84.9,65.7,51.3,34.7,57.1,88.3,1.62,71.4,9.8,5.3,3.57,88.7,199,189,18827
2022-02-22,App_B,Tizen,Cellular 5G,Fastly,Region,VOD Movies,1.56,4.15,1.62,0.96,1.57,1.82,4.16,1.63,5701,29.8,9464,45819,110493,79.9,64,51.6,33.1,57,84.8,1.63,64.3,9.9,4.69,3.53,91.5,242,201,14310
2022-02-23,App_A,Desktop Web,Verizon,Cloudflare,Metro,Live Sports/Events,1.59,4.02,1.59,0.77,1.46,1.96,5.13,1.81,6107,31.8,10277,49296,122352,80.6,63.5,50.6,33.1,56.9,84,1.72,70.5,7.9,4.45,3.61,89.5,204,135,12611
2022-02-23,App_B,Android TV,Cellular 4G,AWS CloudFront,Metro,VOD Movies,1.45,4.14,1.59,0.78,1.68,1.99,4.46,1.71,4907,29.2,8933,43200,99119,79.7,68.2,50.4,31.5,51.9,83.4,1.8,67.3,9.3,5.21,3.44,89.4,238,160,14307
2022-02-24,App_A,FireTV,Jio,Cloudflare,Region,Live Sports/Events,1.44,3.77,1.57,0.74,1.58,2.21,5.38,2.16,5470,31.3,10404,49876,105253,82.6,66.6,47.2,35.8,54,88.6,1.83,74.4,8.8,4.54,3.16,90.2,221,140,15726
2022-02-24,App_B,Desktop Web,Verizon,Akamai,Metro,FAST linear,1.86,3.73,1.94,0.89,1.21,2.17,4.64,2.2,5714,29.3,8478,41055,102830,85,68,48.5,34.1,53,87.9,1.55,70.3,10.2,4.84,3.45,90.5,211,198,13623
2022-02-25,App_A,iOS,Verizon,Fastly,Metro,Live Sports/Events,1.5,3.22,1.76,0.84,1.35,2.16,5.15,1.98,5382,31.2,10174,48355,113931,81.7,66.1,46.7,32.7,55.7,83.7,1.72,70,9.4,4.86,3.79,91.7,228,167,17065
